train_id,station_code,arr_sched,arr_actual,dep_sched,dep_actual,arr_delay,dep_delay
15274_2025-11-07,MANKAPUR69KM,2025-11-07 06:27,2025-11-07 06:57,2025-11-07 06:29,2025-11-07 06:59,30.0,30.0
15274_2025-11-07,MASKANWA95KM,2025-11-07 06:43,2025-11-07 07:13,2025-11-07 06:45,2025-11-07 07:32,30.0,47.0
15274_2025-11-07,BABHNAN109KM,2025-11-07 07:10,2025-11-07 07:46,2025-11-07 07:12,2025-11-07 07:49,36.0,37.0
15274_2025-11-07,GAUR68KMHR,2025-11-07 07:22,2025-11-07 08:00,2025-11-07 07:24,2025-11-07 08:02,38.0,38.0
15274_2025-11-07,BASTI110KMHR,2025-11-07 07:50,2025-11-07 08:22,2025-11-07 07:53,2025-11-07 08:25,32.0,32.0
15274_2025-11-07,KHALILABAD11,2025-11-07 08:23,2025-11-07 08:51,2025-11-07 08:25,2025-11-07 08:53,28.0,28.0
15274_2025-11-07,GORAKHPUR58K,2025-11-07 10:20,2025-11-07 09:47,2025-11-07 10:30,2025-11-07 10:30,-33.0,0.0
15274_2025-11-07,PIPRAICH40KM,2025-11-07 10:58,2025-11-07 11:14,2025-11-07 11:00,2025-11-07 11:31,16.0,31.0
15274_2025-11-07,KAPTANGANJ36,2025-11-07 11:25,2025-11-07 12:20,2025-11-07 11:30,2025-11-07 12:23,55.0,53.0
15274_2025-11-07,GHUGHULI88KM,2025-11-07 11:41,2025-11-07 12:38,2025-11-07 11:43,2025-11-07 12:40,57.0,57.0
15274_2025-11-07,SISWABAZAR95,2025-11-07 12:03,2025-11-07 12:52,2025-11-07 12:05,2025-11-07 12:54,49.0,49.0
15274_2025-11-07,KHADA112KMHR,2025-11-07 12:23,2025-11-07 13:06,2025-11-07 12:25,2025-11-07 13:09,43.0,44.0
15274_2025-11-07,PANIYAHAWA83,2025-11-07 12:43,2025-11-07 13:17,2025-11-07 12:45,2025-11-07 13:20,34.0,35.0
15274_2025-11-07,BAGAHA87KMHR,2025-11-07 13:31,2025-11-07 13:44,2025-11-07 13:34,2025-11-07 13:46,13.0,12.0
15274_2025-11-07,BHAIROGANJ67,2025-11-07 13:51,2025-11-07 14:11,2025-11-07 13:53,2025-11-07 14:13,20.0,20.0
15274_2025-11-07,HARINAGAR59K,2025-11-07 14:02,2025-11-07 14:27,2025-11-07 14:04,2025-11-07 14:29,25.0,25.0
15274_2025-11-07,NARKATIAGANJ,2025-11-07 14:27,2025-11-07 14:47,2025-11-07 14:32,2025-11-07 14:55,20.0,23.0
15274_2025-11-07,CHANPATIA95K,2025-11-07 14:49,2025-11-07 15:15,2025-11-07 14:51,2025-11-07 15:18,26.0,27.0
15274_2025-11-07,BETTIAH80KMH,2025-11-07 15:05,2025-11-07 15:38,2025-11-07 15:07,2025-11-07 15:41,33.0,34.0
15274_2025-11-07,MAJHOWALIA42,2025-11-07 15:17,2025-11-07 16:00,2025-11-07 15:19,2025-11-07 16:02,43.0,43.0
15274_2025-11-07,SAGAULI95KMH,2025-11-07 15:36,2025-11-07 16:15,2025-11-07 15:38,2025-11-07 16:18,39.0,40.0
15274_2025-11-07,RAMGARHWA55K,2025-11-07 15:54,2025-11-07 16:43,2025-11-07 15:57,2025-11-07 16:45,49.0,48.0
15274_2025-11-07,RAXAUL69KMHR,2025-11-07 17:35,2025-11-07 17:04,,,-31.0,0.0
15274_2025-11-07,ADSBYGOOGLEW,,,,,,
54633_2025-11-07,SIRSA,,,2025-11-07 11:40,2025-11-07 11:41,0.0,1.0
54633_2025-11-07,BAJEKAN,2025-11-07 11:49,2025-11-07 11:49,2025-11-07 11:50,2025-11-07 11:50,0.0,0.0
54633_2025-11-07,SUCHANKOTLI1,2025-11-07 11:57,2025-11-07 11:58,2025-11-07 11:59,2025-11-07 12:10,1.0,11.0
54633_2025-11-07,DING95KMHR,2025-11-07 12:11,2025-11-07 12:20,2025-11-07 12:13,2025-11-07 12:21,9.0,8.0
54633_2025-11-07,BHATTU117KMH,2025-11-07 12:26,2025-11-07 12:30,2025-11-07 12:28,2025-11-07 12:39,4.0,11.0
54633_2025-11-07,MANDIADAMPUR,2025-11-07 12:45,2025-11-07 12:53,2025-11-07 12:47,2025-11-07 12:55,8.0,8.0
54633_2025-11-07,JAKHODKHERA1,2025-11-07 12:57,2025-11-07 13:06,2025-11-07 12:59,2025-11-07 13:08,9.0,9.0
54633_2025-11-07,HISAR102KMHR,2025-11-07 13:40,2025-11-07 13:23,2025-11-07 13:50,2025-11-07 13:54,-17.0,4.0
54633_2025-11-07,RAIPURHARIYA,2025-11-07 14:02,2025-11-07 14:06,2025-11-07 14:03,2025-11-07 14:08,4.0,5.0
54633_2025-11-07,DHANSU65KMHR,2025-11-07 14:10,2025-11-07 14:18,2025-11-07 14:11,2025-11-07 14:19,8.0,8.0
54633_2025-11-07,BARWALA107KM,2025-11-07 14:26,2025-11-07 14:36,2025-11-07 14:28,2025-11-07 14:37,10.0,9.0
54633_2025-11-07,DAULATPURHRY,2025-11-07 14:38,2025-11-07 14:38,2025-11-07 14:39,2025-11-07 14:39,0.0,0.0
54633_2025-11-07,UKLANA26KMHR,2025-11-07 14:46,2025-11-07 14:55,2025-11-07 14:47,2025-11-07 14:57,9.0,10.0
54633_2025-11-07,GAJUWALA,2025-11-07 14:54,2025-11-07 14:54,2025-11-07 14:55,2025-11-07 14:55,0.0,0.0
54633_2025-11-07,PIRTHALALLAU,2025-11-07 15:02,2025-11-07 15:02,2025-11-07 15:03,2025-11-07 15:03,0.0,0.0
54633_2025-11-07,JMLPRSHAIKHA,2025-11-07 15:12,2025-11-07 15:22,2025-11-07 15:13,2025-11-07 15:24,10.0,11.0
54633_2025-11-07,KUDNI,2025-11-07 15:19,2025-11-07 15:19,2025-11-07 15:20,2025-11-07 15:20,0.0,0.0
54633_2025-11-07,JAKHAL24KMHR,2025-11-07 15:33,2025-11-07 15:44,2025-11-07 15:38,2025-11-07 15:46,11.0,8.0
54633_2025-11-07,GURNAY68KMHR,2025-11-07 15:46,2025-11-07 15:57,2025-11-07 15:47,2025-11-07 15:58,11.0,11.0
54633_2025-11-07,LEHRAGAGA84K,2025-11-07 15:55,2025-11-07 16:07,2025-11-07 15:57,2025-11-07 16:09,12.0,12.0
54633_2025-11-07,GOVINDGARHKH,2025-11-07 16:04,2025-11-07 16:04,2025-11-07 16:05,2025-11-07 16:05,0.0,0.0
54633_2025-11-07,CHAJLI28KMHR,2025-11-07 16:12,2025-11-07 16:23,2025-11-07 16:13,2025-11-07 16:24,11.0,11.0
54633_2025-11-07,SUNAMUDHAMSI,2025-11-07 16:20,2025-11-07 16:35,2025-11-07 16:22,2025-11-07 16:37,15.0,15.0
54633_2025-11-07,BHARUR,2025-11-07 16:29,2025-11-07 16:29,2025-11-07 16:30,2025-11-07 16:30,0.0,0.0
54633_2025-11-07,SANGRUR24KMH,2025-11-07 16:38,2025-11-07 16:54,2025-11-07 16:40,2025-11-07 16:55,16.0,15.0
54633_2025-11-07,BAHADURSINGH,2025-11-07 16:49,2025-11-07 17:04,2025-11-07 16:50,2025-11-07 17:10,15.0,20.0
54633_2025-11-07,DHURI48KMHR,2025-11-07 17:05,2025-11-07 17:25,2025-11-07 17:10,2025-11-07 17:30,20.0,20.0
54633_2025-11-07,HIMMATANA72K,2025-11-07 17:18,2025-11-07 17:43,2025-11-07 17:19,2025-11-07 17:45,25.0,26.0
54633_2025-11-07,MALERKOTLA83,2025-11-07 17:25,2025-11-07 17:53,2025-11-07 17:27,2025-11-07 17:55,28.0,28.0
54633_2025-11-07,KUP86KMHR,2025-11-07 17:35,2025-11-07 18:06,2025-11-07 17:36,2025-11-07 18:10,31.0,34.0
54633_2025-11-07,RHRAGHALUGHR,2025-11-07 17:47,2025-11-07 17:47,2025-11-07 17:48,2025-11-07 17:48,0.0,0.0
54633_2025-11-07,AHMADGARH9KM,2025-11-07 17:54,2025-11-07 18:24,2025-11-07 17:56,2025-11-07 18:25,30.0,29.0
54633_2025-11-07,KILARAIPUR77,2025-11-07 18:14,2025-11-07 18:36,2025-11-07 18:15,2025-11-07 18:15,22.0,0.0
54633_2025-11-07,ADSBYGOOGLEW,,,,,,
54633_2025-11-07,GILL,2025-11-07 18:35,2025-11-07 18:35,2025-11-07 18:36,2025-11-07 18:36,0.0,0.0
54633_2025-11-07,LUDHIANA,2025-11-07 19:05,2025-11-07 19:05,,,0.0,0.0
12403_2025-11-07,PRAYAGRAJ,,,2025-11-07 23:10,2025-11-07 23:10,0.0,0.0
12403_2025-11-07,FATEHPUR4KMH,2025-11-07 00:32,2025-11-07 00:35,2025-11-07 00:34,2025-11-07 00:39,3.0,5.0
12403_2025-11-07,KANPURCENTRA,2025-11-07 01:35,2025-11-07 01:53,2025-11-07 01:40,2025-11-07 02:13,18.0,33.0
12403_2025-11-07,JHINJHAK98KM,2025-11-07 02:30,2025-11-07 03:14,2025-11-07 02:32,2025-11-07 03:16,44.0,44.0
12403_2025-11-07,ETAWAH130KMH,2025-11-07 03:38,2025-11-07 04:13,2025-11-07 03:40,2025-11-07 04:16,35.0,36.0
12403_2025-11-07,BAH93KMHR,2025-11-07 04:26,2025-11-07 05:07,2025-11-07 04:28,2025-11-07 05:09,41.0,41.0
12403_2025-11-07,FATEHABAD100,2025-11-07 05:03,2025-11-07 05:47,2025-11-07 05:05,2025-11-07 05:49,44.0,44.0
12403_2025-11-07,AGRACANTT82K,2025-11-07 06:05,2025-11-07 06:42,2025-11-07 06:10,2025-11-07 06:47,37.0,37.0
12403_2025-11-07,MATHURA67KMH,2025-11-07 06:55,2025-11-07 08:02,2025-11-07 07:00,2025-11-07 08:09,67.0,69.0
12403_2025-11-07,GOVERDHAN59K,2025-11-07 07:28,2025-11-07 08:48,2025-11-07 07:30,2025-11-07 08:51,80.0,81.0
12403_2025-11-07,DEEG110KMHR,2025-11-07 07:43,2025-11-07 09:04,2025-11-07 07:45,2025-11-07 09:06,81.0,81.0
12403_2025-11-07,BRIJNAGAR127,2025-11-07 08:04,2025-11-07 09:25,2025-11-07 08:05,2025-11-07 09:27,81.0,82.0
12403_2025-11-07,GOVINDGARH10,2025-11-07 08:18,2025-11-07 09:38,2025-11-07 08:20,2025-11-07 09:41,80.0,81.0
12403_2025-11-07,RAMGARH113KM,2025-11-07 08:38,2025-11-07 09:58,2025-11-07 08:40,2025-11-07 09:59,80.0,79.0
12403_2025-11-07,ALWARJUNCTIO,2025-11-07 10:00,2025-11-07 10:31,2025-11-07 10:03,2025-11-07 10:33,31.0,30.0
12403_2025-11-07,RAJGARH81KMH,2025-11-07 10:30,2025-11-07 11:15,2025-11-07 10:32,2025-11-07 11:17,45.0,45.0
12403_2025-11-07,BANDIKUI128K,2025-11-07 10:46,2025-11-07 11:35,2025-11-07 10:48,2025-11-07 11:37,49.0,49.0
12403_2025-11-07,DAUSAJUNCTIO,2025-11-07 11:09,2025-11-07 11:58,2025-11-07 11:11,2025-11-07 12:00,49.0,49.0
12403_2025-11-07,GANDHINAGARJ,2025-11-07 11:55,2025-11-07 12:43,2025-11-07 11:58,2025-11-07 12:46,48.0,48.0
12403_2025-11-07,JAIPUR51KMHR,2025-11-07 12:20,2025-11-07 12:55,2025-11-07 12:30,2025-11-07 13:07,35.0,37.0
12403_2025-11-07,RINGAS102KMH,2025-11-07 13:32,2025-11-07 14:01,2025-11-07 13:35,2025-11-07 14:06,29.0,31.0
12403_2025-11-07,SIKAR109KMHR,2025-11-07 14:20,2025-11-07 14:50,2025-11-07 14:25,2025-11-07 14:54,30.0,29.0
12403_2025-11-07,FATEHPURSHEK,2025-11-07 15:00,2025-11-07 15:30,2025-11-07 15:02,2025-11-07 15:32,30.0,30.0
12403_2025-11-07,CHURU103KMHR,2025-11-07 16:15,2025-11-07 16:12,2025-11-07 16:25,2025-11-07 16:25,-3.0,0.0
12403_2025-11-07,RATANGARH114,2025-11-07 17:10,2025-11-07 17:01,2025-11-07 17:15,2025-11-07 17:16,-9.0,1.0
12403_2025-11-07,RAJALDESAR89,2025-11-07 17:30,2025-11-07 17:34,2025-11-07 17:32,2025-11-07 17:36,4.0,4.0
12403_2025-11-07,SRIDUNGARGAR,2025-11-07 18:03,2025-11-07 18:17,2025-11-07 18:05,2025-11-07 18:18,14.0,13.0
12403_2025-11-07,BASA,2025-11-07 18:31,2025-11-07 18:31,2025-11-07 18:31,2025-11-07 18:31,0.0,0.0
12403_2025-11-07,ADSBYGOOGLEW,,,,,,
12403_2025-11-07,SUDSAR,2025-11-07 18:23,2025-11-07 18:23,2025-11-07 18:25,2025-11-07 18:25,0.0,0.0
12403_2025-11-07,NAPASAR,2025-11-07 18:42,2025-11-07 18:42,2025-11-07 18:44,2025-11-07 18:44,0.0,0.0
12403_2025-11-07,BIKANER,2025-11-07 19:20,2025-11-07 19:20,2025-11-07 19:30,2025-11-07 19:30,0.0,0.0
12403_2025-11-07,LALGARH,2025-11-07 20:25,2025-11-07 20:25,,,0.0,0.0
13126_2025-11-07,SAIRANG,,,2025-11-07 07:15,2025-11-07 07:15,0.0,0.0
13126_2025-11-07,BHAIRABI45KM,2025-11-07 08:03,2025-11-07 08:56,2025-11-07 08:05,2025-11-07 09:00,53.0,55.0
13126_2025-11-07,JAMIRA66KMHR,2025-11-07 08:30,2025-11-07 09:24,2025-11-07 08:32,2025-11-07 09:26,54.0,54.0
13126_2025-11-07,LALABAZAR92K,2025-11-07 08:58,2025-11-07 09:57,2025-11-07 09:00,2025-11-07 09:59,59.0,59.0
13126_2025-11-07,HAILAKANDI69,2025-11-07 09:13,2025-11-07 10:22,2025-11-07 09:15,2025-11-07 10:24,69.0,69.0
13126_2025-11-07,BADARPUR39KM,2025-11-07 10:25,2025-11-07 11:30,2025-11-07 10:35,2025-11-07 12:05,65.0,90.0
13126_2025-11-07,NEWHAFLONG48,2025-11-07 13:10,2025-11-07 14:20,2025-11-07 13:15,2025-11-07 14:25,70.0,70.0
13126_2025-11-07,HOJAI55KMHR,2025-11-07 16:35,2025-11-07 18:08,2025-11-07 16:37,2025-11-07 18:10,93.0,93.0
13126_2025-11-07,KAMPUR,2025-11-07 18:34,2025-11-07 18:34,2025-11-07 18:34,2025-11-07 18:34,0.0,0.0
13126_2025-11-07,ADSBYGOOGLEW,,,,,,
13126_2025-11-07,GUWAHATI,2025-11-07 19:10,2025-11-07 19:10,2025-11-07 19:20,2025-11-07 19:20,0.0,0.0
13126_2025-11-07,KAMAKHYA,2025-11-07 19:35,2025-11-07 19:35,2025-11-07 19:40,2025-11-07 19:40,0.0,0.0
13126_2025-11-07,GOALPARATOWN,2025-11-07 21:25,2025-11-07 21:25,2025-11-07 21:27,2025-11-07 21:27,0.0,0.0
13126_2025-11-07,ABHAYAPURIAS,2025-11-07 22:05,2025-11-07 22:05,2025-11-07 22:07,2025-11-07 22:07,0.0,0.0
13126_2025-11-07,BILASIPARA,2025-11-07 22:45,2025-11-07 22:45,2025-11-07 22:47,2025-11-07 22:47,0.0,0.0
13126_2025-11-07,GAURIPUR,2025-11-07 23:45,2025-11-07 23:45,2025-11-07 23:47,2025-11-07 23:47,0.0,0.0
13126_2025-11-07,GOLAKGANJ,2025-11-07 00:08,2025-11-07 00:08,2025-11-07 00:10,2025-11-07 00:10,0.0,0.0
13126_2025-11-07,TUFANGANJ,2025-11-07 00:35,2025-11-07 00:35,2025-11-07 00:37,2025-11-07 00:37,0.0,0.0
13126_2025-11-07,NEWCOOCHBEHA,2025-11-07 01:30,2025-11-07 01:30,2025-11-07 01:40,2025-11-07 01:40,0.0,0.0
13126_2025-11-07,NEWJALPAIGUR,2025-11-07 03:50,2025-11-07 03:50,2025-11-07 04:00,2025-11-07 04:00,0.0,0.0
13126_2025-11-07,KISHANGANJ,2025-11-07 05:06,2025-11-07 05:06,2025-11-07 05:08,2025-11-07 05:08,0.0,0.0
13126_2025-11-07,MALDATOWN,2025-11-07 08:05,2025-11-07 08:05,2025-11-07 08:15,2025-11-07 08:15,0.0,0.0
13126_2025-11-07,NEWFARAKKA,2025-11-07 08:47,2025-11-07 08:47,2025-11-07 08:49,2025-11-07 08:49,0.0,0.0
13126_2025-11-07,JANGIPURROAD,2025-11-07 09:25,2025-11-07 09:25,2025-11-07 09:27,2025-11-07 09:27,0.0,0.0
13126_2025-11-07,AZIMGANJ,2025-11-07 10:18,2025-11-07 10:18,2025-11-07 10:23,2025-11-07 10:23,0.0,0.0
13126_2025-11-07,MURSHIDABAD,2025-11-07 10:33,2025-11-07 10:33,2025-11-07 10:35,2025-11-07 10:35,0.0,0.0
13126_2025-11-07,BERHAMPORECR,2025-11-07 10:53,2025-11-07 10:53,2025-11-07 10:55,2025-11-07 10:55,0.0,0.0
13126_2025-11-07,KRISHNGRCTY,2025-11-07 12:08,2025-11-07 12:08,2025-11-07 12:10,2025-11-07 12:10,0.0,0.0
13126_2025-11-07,NAIHATI,2025-11-07 13:25,2025-11-07 13:25,2025-11-07 13:27,2025-11-07 13:27,0.0,0.0
13126_2025-11-07,KOLKATTATERM,2025-11-07 14:30,2025-11-07 14:30,,,0.0,0.0
59040_2025-11-07,VAPI,,,2025-11-07 14:00,2025-11-07 14:00,0.0,0.0
59040_2025-11-07,KARAMBELI,2025-11-07 14:07,2025-11-07 14:07,2025-11-07 14:08,2025-11-07 14:08,0.0,0.0
59040_2025-11-07,BHILAD51KMHR,2025-11-07 14:14,2025-11-07 14:17,2025-11-07 14:15,2025-11-07 14:19,3.0,4.0
59040_2025-11-07,SANJAN115KMH,2025-11-07 14:21,2025-11-07 14:29,2025-11-07 14:22,2025-11-07 14:31,8.0,9.0
59040_2025-11-07,UMBARGAMROAD,2025-11-07 14:29,2025-11-07 14:36,2025-11-07 14:30,2025-11-07 14:38,7.0,8.0
59040_2025-11-07,GHOLVAD108KM,2025-11-07 14:41,2025-11-07 14:46,2025-11-07 14:43,2025-11-07 14:47,5.0,4.0
59040_2025-11-07,DAHANUROAD95,2025-11-07 14:55,2025-11-07 14:58,2025-11-07 14:56,2025-11-07 15:05,3.0,9.0
59040_2025-11-07,VANGAON113KM,2025-11-07 15:07,2025-11-07 15:16,2025-11-07 15:08,2025-11-07 15:16,9.0,8.0
59040_2025-11-07,BOISAR75KMHR,2025-11-07 15:19,2025-11-07 15:26,2025-11-07 15:20,2025-11-07 15:27,7.0,7.0
59040_2025-11-07,PALGHAR128KM,2025-11-07 15:30,2025-11-07 15:36,2025-11-07 15:32,2025-11-07 15:38,6.0,6.0
59040_2025-11-07,KELVAROAD108,2025-11-07 15:40,2025-11-07 15:46,2025-11-07 15:41,2025-11-07 15:47,6.0,6.0
59040_2025-11-07,SAPHALE78KMH,2025-11-07 15:47,2025-11-07 15:53,2025-11-07 15:48,2025-11-07 15:54,6.0,6.0
59040_2025-11-07,VAITARNA108K,2025-11-07 15:56,2025-11-07 16:02,2025-11-07 15:57,2025-11-07 16:02,6.0,5.0
59040_2025-11-07,VIRAR75KMHR,2025-11-07 16:10,2025-11-07 16:12,2025-11-07 16:12,2025-11-07 16:14,2.0,2.0
59040_2025-11-07,BORIVALI82KM,2025-11-07 16:37,2025-11-07 16:44,2025-11-07 16:40,2025-11-07 16:49,7.0,9.0
59040_2025-11-07,MUMBAICENTRA,2025-11-07 17:30,2025-11-07 17:38,,,8.0,8.0
59040_2025-11-07,ADSBYGOOGLEW,,,,,,
01027_2025-11-07,DADAR,,,2025-11-07 14:05,2025-11-07 14:05,0.0,0.0
01027_2025-11-07,KALYAN78KMHR,2025-11-07 14:55,2025-11-07 14:58,2025-11-07 14:57,2025-11-07 15:01,3.0,4.0
01027_2025-11-07,NASIKROAD70K,2025-11-07 17:28,2025-11-07 18:00,2025-11-07 17:31,2025-11-07 18:07,32.0,36.0
01027_2025-11-07,BHUSAVAL107K,2025-11-07 21:05,2025-11-07 21:56,2025-11-07 21:10,2025-11-07 22:05,51.0,55.0
01027_2025-11-07,HARDA13KMHR,2025-11-07 01:05,2025-11-07 01:11,2025-11-07 01:07,2025-11-07 01:13,6.0,6.0
01027_2025-11-07,ITARSI90KMHR,2025-11-07 02:25,2025-11-07 02:32,2025-11-07 02:35,2025-11-07 02:51,7.0,16.0
01027_2025-11-07,RANIKAMALAPA,2025-11-07 04:00,2025-11-07 04:23,2025-11-07 04:05,2025-11-07 04:26,23.0,21.0
01027_2025-11-07,BINA90KMHR,2025-11-07 06:45,2025-11-07 06:58,2025-11-07 06:50,2025-11-07 07:09,13.0,19.0
01027_2025-11-07,LALITPUR46KM,2025-11-07 07:55,2025-11-07 09:12,2025-11-07 08:00,2025-11-07 10:02,77.0,122.0
01027_2025-11-07,TIKAMGARH106,2025-11-07 08:40,2025-11-07 10:48,2025-11-07 08:42,2025-11-07 10:50,128.0,128.0
01027_2025-11-07,KHARGAPUR119,2025-11-07 09:20,2025-11-07 11:19,2025-11-07 09:22,2025-11-07 11:21,119.0,119.0
01027_2025-11-07,MAHARAJACHHA,2025-11-07 10:35,2025-11-07 12:00,2025-11-07 10:37,2025-11-07 12:01,85.0,84.0
01027_2025-11-07,KHAJURAHO71K,2025-11-07 12:10,2025-11-07 12:42,2025-11-07 12:40,2025-11-07 13:29,32.0,49.0
01027_2025-11-07,MAHOBA98KMHR,2025-11-07 13:40,2025-11-07 14:32,2025-11-07 13:42,2025-11-07 14:37,52.0,55.0
01027_2025-11-07,BANDA82KMHR,2025-11-07 14:45,2025-11-07 15:38,2025-11-07 14:47,2025-11-07 15:47,53.0,60.0
01027_2025-11-07,CHITRAKOT88K,2025-11-07 16:08,2025-11-07 17:01,2025-11-07 16:10,2025-11-07 17:05,53.0,55.0
01027_2025-11-07,MANIKPUR41KM,2025-11-07 16:48,2025-11-07 18:13,2025-11-07 16:50,2025-11-07 18:19,85.0,89.0
01027_2025-11-07,DABHAURA,2025-11-07 18:37,2025-11-07 18:37,2025-11-07 18:37,2025-11-07 18:37,0.0,0.0
01027_2025-11-07,ADSBYGOOGLEW,,,,,,
01027_2025-11-07,PRAYAGRAJ,2025-11-07 18:50,2025-11-07 18:50,2025-11-07 19:15,2025-11-07 19:15,0.0,0.0
01027_2025-11-07,GYANPURROAD,2025-11-07 20:05,2025-11-07 20:05,2025-11-07 20:08,2025-11-07 20:08,0.0,0.0
01027_2025-11-07,BANARAS,2025-11-07 21:20,2025-11-07 21:20,2025-11-07 21:25,2025-11-07 21:25,0.0,0.0
01027_2025-11-07,VARANASI,2025-11-07 21:45,2025-11-07 21:45,2025-11-07 21:55,2025-11-07 21:55,0.0,0.0
01027_2025-11-07,AUNRIHAR,2025-11-07 22:40,2025-11-07 22:40,2025-11-07 22:42,2025-11-07 22:42,0.0,0.0
01027_2025-11-07,MAU,2025-11-07 23:45,2025-11-07 23:45,2025-11-07 23:50,2025-11-07 23:50,0.0,0.0
01027_2025-11-07,BHATNI,2025-11-07 00:56,2025-11-07 00:56,2025-11-07 00:58,2025-11-07 00:58,0.0,0.0
01027_2025-11-07,DEORIASADAR,2025-11-07 01:30,2025-11-07 01:30,2025-11-07 01:32,2025-11-07 01:32,0.0,0.0
01027_2025-11-07,GORAKHPUR,2025-11-07 02:45,2025-11-07 02:45,,,0.0,0.0
14622_2025-11-07,FIROZPURCANT,,,2025-11-07 13:25,2025-11-07 13:46,0.0,21.0
14622_2025-11-07,FARIDKOT92KM,2025-11-07 13:50,2025-11-07 14:19,2025-11-07 13:52,2025-11-07 14:21,29.0,29.0
14622_2025-11-07,KOTKAPURA82K,2025-11-07 14:07,2025-11-07 14:36,2025-11-07 14:09,2025-11-07 14:38,29.0,29.0
14622_2025-11-07,BATHINDA103K,2025-11-07 15:05,2025-11-07 15:17,2025-11-07 15:25,2025-11-07 15:29,12.0,4.0
14622_2025-11-07,MANSA128KMHR,2025-11-07 15:58,2025-11-07 16:09,2025-11-07 16:00,2025-11-07 16:11,11.0,11.0
14622_2025-11-07,JAKHAL117KMH,2025-11-07 16:38,2025-11-07 16:48,2025-11-07 16:40,2025-11-07 16:49,10.0,9.0
14622_2025-11-07,DHAMTANSAHIB,2025-11-07 16:58,2025-11-07 17:07,2025-11-07 17:00,2025-11-07 17:09,9.0,9.0
14622_2025-11-07,JIND95KMHR,2025-11-07 17:43,2025-11-07 17:57,2025-11-07 17:45,2025-11-07 17:58,14.0,13.0
14622_2025-11-07,SAMARGOPALPU,2025-11-07 18:32,2025-11-07 18:32,2025-11-07 18:32,2025-11-07 18:32,0.0,0.0
14622_2025-11-07,ADSBYGOOGLEW,,,,,,
14622_2025-11-07,ROHTAK,2025-11-07 18:30,2025-11-07 18:30,2025-11-07 18:32,2025-11-07 18:32,0.0,0.0
14622_2025-11-07,BAHADURGARH,2025-11-07 19:00,2025-11-07 19:00,2025-11-07 19:02,2025-11-07 19:02,0.0,0.0
14622_2025-11-07,SHAKURBASTI,2025-11-07 19:40,2025-11-07 19:40,2025-11-07 19:42,2025-11-07 19:42,0.0,0.0
14622_2025-11-07,DELHISAFDARJ,2025-11-07 20:20,2025-11-07 20:20,2025-11-07 20:25,2025-11-07 20:25,0.0,0.0
14622_2025-11-07,FARIDABAD,2025-11-07 21:35,2025-11-07 21:35,2025-11-07 21:37,2025-11-07 21:37,0.0,0.0
14622_2025-11-07,MATHURA,2025-11-07 23:05,2025-11-07 23:05,2025-11-07 23:10,2025-11-07 23:10,0.0,0.0
14622_2025-11-07,AGRACANTT,2025-11-07 23:50,2025-11-07 23:50,2025-11-07 23:55,2025-11-07 23:55,0.0,0.0
14622_2025-11-07,GWALIOR,2025-11-07 02:05,2025-11-07 02:05,2025-11-07 02:07,2025-11-07 02:07,0.0,0.0
14622_2025-11-07,VIRANGANALAK,2025-11-07 03:35,2025-11-07 03:35,2025-11-07 03:43,2025-11-07 03:43,0.0,0.0
14622_2025-11-07,BINA,2025-11-07 06:15,2025-11-07 06:15,2025-11-07 06:17,2025-11-07 06:17,0.0,0.0
14622_2025-11-07,VIDISHA,2025-11-07 07:10,2025-11-07 07:10,2025-11-07 07:12,2025-11-07 07:12,0.0,0.0
14622_2025-11-07,BHOPAL,2025-11-07 08:05,2025-11-07 08:05,2025-11-07 08:15,2025-11-07 08:15,0.0,0.0
14622_2025-11-07,ITARSI,2025-11-07 09:55,2025-11-07 09:55,2025-11-07 10:00,2025-11-07 10:00,0.0,0.0
14622_2025-11-07,KHANDWAJUNCT,2025-11-07 12:43,2025-11-07 12:43,2025-11-07 12:45,2025-11-07 12:45,0.0,0.0
14622_2025-11-07,BHUSAVAL,2025-11-07 14:45,2025-11-07 14:45,2025-11-07 14:50,2025-11-07 14:50,0.0,0.0
14622_2025-11-07,MANMAD,2025-11-07 17:55,2025-11-07 17:55,2025-11-07 18:00,2025-11-07 18:00,0.0,0.0
14622_2025-11-07,CHHATRAPATIS,2025-11-07 20:55,2025-11-07 20:55,2025-11-07 21:00,2025-11-07 21:00,0.0,0.0
14622_2025-11-07,JALNA,2025-11-07 21:56,2025-11-07 21:56,2025-11-07 21:58,2025-11-07 21:58,0.0,0.0
14622_2025-11-07,SELU,2025-11-07 22:58,2025-11-07 22:58,2025-11-07 22:59,2025-11-07 22:59,0.0,0.0
14622_2025-11-07,PARBHANI,2025-11-07 00:26,2025-11-07 00:26,2025-11-07 00:28,2025-11-07 00:28,0.0,0.0
14622_2025-11-07,PURNA,2025-11-07 01:25,2025-11-07 01:25,2025-11-07 01:30,2025-11-07 01:30,0.0,0.0
14622_2025-11-07,NANDED,2025-11-07 03:30,2025-11-07 03:30,,,0.0,0.0
05531_2025-11-15,DARBHANGA,,,2025-11-15 12:00,2025-11-15 16:30,0.0,270.0
05531_2025-11-15,SAMASTIPUR55,2025-11-15 12:45,2025-11-15 17:32,2025-11-15 12:50,2025-11-15 17:46,287.0,296.0
